Date,FB,DB,AAPL,MSFT,AMZN,KO
2015-09-03,88.1500015258789,28.13787078857422,25.498620986938477,39.532588958740234,504.7200012207031,32.96077346801758
2015-09-04,88.26000213623047,27.224302291870117,25.244491577148438,38.723777770996094,499.0,32.422088623046875
2015-09-08,89.52999877929688,28.35904884338379,25.946813583374023,39.88702392578125,517.5399780273438,32.7419319152832
2015-09-09,90.44000244140625,27.858991622924805,25.447792053222656,39.14181900024414,516.8900146484375,32.23690414428711
2015-09-10,91.9800033569336,28.118635177612305,26.006877899169922,39.34174346923828,522.239990234375,32.33790969848633
2015-09-11,92.05000305175781,28.09940528869629,26.385770797729492,39.514427185058594,529.4400024414062,32.37187957763672
2015-09-14,92.30999755859375,28.022470474243164,26.6398983001709,39.11455154418945,521.3800048828125,32.346405029296875
2015-09-15,92.9000015258789,28.49367904663086,26.863998413085938,39.96881866455078,522.3699951171875,32.685997009277344
2015-09-16,93.44999694824219,28.330198287963867,26.894033432006836,40.25963592529297,527.3900146484375,33.237850189208984
2015-09-17,94.33999633789062,28.65715980529785,26.318771362304688,40.21419143676758,538.8699951171875,33.433109283447266
2015-09-18,94.4000015258789,27.35893440246582,26.210186004638672,39.514427185058594,540.260009765625,33.09351348876953
2015-09-21,95.55000305175781,27.41663360595703,26.616798400878906,40.08695983886719,548.3900146484375,33.27180099487305
2015-09-22,92.95999908447266,26.5511474609375,26.198638916015625,39.89611053466797,538.4000244140625,32.93220901489258
2015-09-23,93.97000122070312,26.291501998901367,26.41118049621582,39.86885070800781,536.0700073242188,32.906734466552734
2015-09-24,94.41000366210938,26.35881805419922,26.56827735900879,39.90520095825195,533.75,33.237850189208984
2015-09-25,92.7699966430664,26.35881805419922,26.501279830932617,39.93246078491211,524.25,33.63685989379883
2015-09-28,89.20999908447266,25.204835891723633,25.976848602294922,39.34174346923828,504.05999755859375,33.56045150756836
2015-09-29,86.66999816894531,25.52218246459961,25.195972442626953,39.47806930541992,496.07000732421875,33.67082595825195
2015-09-30,89.9000015258789,25.92607307434082,25.48244857788086,40.2232780456543,511.8900146484375,34.06136703491211
2015-10-01,90.94999694824219,25.502948760986328,25.31610679626465,40.541351318359375,520.719970703125,33.78968811035156
2015-10-02,92.06999969482422,26.099170684814453,25.50092887878418,41.41381072998047,532.5399780273438,34.29058837890625
2015-10-05,94.01000213623047,27.11852264404297,25.593341827392578,42.37712860107422,543.6799926757812,34.816959381103516
2015-10-06,92.80000305175781,27.31085205078125,25.715784072875977,42.486175537109375,537.47998046875,34.774513244628906
2015-10-07,92.4000015258789,27.685895919799805,25.593341827392578,42.5316162109375,541.9400024414062,35.249942779541016
2015-10-08,92.47000122070312,27.301233291625977,25.297622680664062,43.12234115600586,533.1599731445312,35.64048385620117
2015-10-09,93.23999786376953,28.214801788330078,25.902921676635742,42.813358306884766,539.7999877929688,35.6744384765625
2015-10-12,94.26000213623047,28.022470474243164,25.782785415649414,42.71337890625,550.1900024414062,35.65745544433594
2015-10-13,94.12000274658203,27.676279067993164,25.826679229736328,42.613407135009766,548.9000244140625,35.36030960083008
2015-10-14,94.06999969482422,27.791675567626953,25.46165657043457,42.422576904296875,544.8300170898438,35.385780334472656
2015-10-15,95.95999908447266,28.166719436645508,25.842853546142578,42.722469329833984,562.4400024414062,35.589534759521484
2015-10-16,97.54000091552734,28.44559669494629,25.65340805053711,43.17686462402344,570.760009765625,35.6744384765625
2015-10-19,98.47000122070312,29.137985229492188,25.812820434570312,43.276832580566406,573.1500244140625,35.64897155761719
2015-10-20,97.0,28.96489143371582,26.284116744995117,43.413150787353516,560.8800048828125,35.90367126464844
2015-10-21,97.11000061035156,28.65715980529785,26.281808853149414,42.89513397216797,555.77001953125,35.818763732910156
2015-10-22,99.66999816894531,29.147602081298828,26.68379783630371,43.649436950683594,563.9099731445312,36.71019744873047
2015-10-23,102.19000244140625,29.570728302001953,27.51087760925293,48.04800796508789,599.030029296875,36.32815170288086
2015-10-26,103.7699966430664,29.18606948852539,26.63296890258789,49.30213928222656,608.6099853515625,36.15835189819336
2015-10-27,103.69999694824219,29.04182243347168,26.464319229125977,48.793212890625,611.010009765625,36.17534255981445
2015-10-28,104.19999694824219,29.147602081298828,27.554773330688477,49.0567626953125,617.0999755859375,36.2772102355957
2015-10-29,104.87999725341797,26.820409774780273,27.845867156982422,48.493316650390625,626.5499877929688,36.32815170288086
2015-10-30,101.97000122070312,26.878108978271484,27.607912063598633,47.8389778137207,625.9000244140625,35.9546012878418
2015-11-02,103.30999755859375,27.44548225402832,27.99604034423828,48.38425827026367,628.3499755859375,35.861209869384766
2015-11-03,102.58000183105469,27.282001495361328,28.31716537475586,49.21126937866211,625.3099975585938,35.79329299926758
2015-11-04,103.94000244140625,26.67616081237793,28.18548011779785,49.438472747802734,640.9500122070312,35.63199234008789
2015-11-05,108.76000213623047,26.464599609375,28.0555477142334,49.420284271240234,655.6500244140625,35.9376220703125
2015-11-06,107.0999984741211,26.628080368041992,28.088027954101562,49.911033630371094,659.3699951171875,35.62349319458008
2015-11-09,106.48999786376953,26.204954147338867,27.974346160888672,49.22035217285156,655.489990234375,35.26692581176758
2015-11-10,107.91000366210938,25.73374366760254,27.09267234802246,48.62963104248047,659.6799926757812,35.46219253540039
2015-11-11,109.01000213623047,25.51256561279297,26.939544677734375,48.75687026977539,673.25,35.69142150878906
2015-11-12,108.0199966430664,25.01250648498535,26.849056243896484,48.45695877075195,665.5999755859375,35.3008918762207
2015-11-13,103.94999694824219,24.53168296813965,26.064838409423828,48.020748138427734,642.3499755859375,35.131080627441406
2015-11-16,104.04000091552734,24.61823272705078,26.491756439208984,48.86592102050781,647.8099975585938,35.62349319458008
2015-11-17,105.12999725341797,24.44513702392578,26.37806510925293,48.46336364746094,643.2999877929688,35.377288818359375
2015-11-18,107.7699966430664,25.137521743774414,27.21332359313965,49.268489837646484,663.5399780273438,35.895172119140625
2015-11-19,106.26000213623047,25.43563461303711,27.559030532836914,49.35083770751953,661.27001953125,36.59983444213867
2015-11-20,107.31999969482422,24.887493133544922,27.67967987060547,49.579559326171875,668.4500122070312,36.02252197265625
2015-11-23,106.94999694824219,24.47398567199707,27.320056915283203,49.579559326171875,678.989990234375,36.47248077392578
2015-11-24,105.73999786376953,24.348970413208008,27.58223533630371,49.634456634521484,671.1500244140625,36.81208038330078
2015-11-25,105.41000366210938,24.406667709350586,27.38501739501953,49.12210464477539,675.3400268554688,36.81208038330078
2015-11-27,105.44999694824219,24.39705467224121,27.33397674560547,49.341678619384766,673.260009765625,36.91474533081055
2015-11-30,104.23999786376953,24.704782485961914,27.44766616821289,49.7259521484375,664.7999877929688,36.46133041381836
2015-12-01,107.12000274658203,25.175989151000977,27.22492218017578,50.52193832397461,679.0599975585938,36.69230651855469
2015-12-02,106.06999969482422,24.435518264770508,26.978988647460938,50.512779235839844,676.010009765625,36.58965301513672
2015-12-03,104.37999725341797,24.377819061279297,26.728410720825195,49.58871841430664,666.25,36.32444381713867
2015-12-04,106.18000030517578,24.512451171875,27.617036819458008,51.15322494506836,672.6400146484375,37.034507751464844
2015-12-07,105.61000061035156,24.262420654296875,27.443025588989258,51.061737060546875,669.8300170898438,36.95751190185547
2015-12-08,106.48999786376953,23.48348617553711,27.43142318725586,51.043434143066406,677.3300170898438,36.79496383666992
2015-12-09,104.5999984741211,23.50271987915039,26.825855255126953,50.30235290527344,664.7899780273438,36.495548248291016
2015-12-10,105.41999816894531,23.358470916748047,26.953466415405273,50.56767272949219,662.3200073242188,36.58108901977539
2015-12-11,102.12000274658203,22.291040420532227,26.259735107421875,49.46062469482422,640.1500244140625,36.16189956665039
2015-12-14,104.66000366210938,22.242956161499023,26.097322463989258,50.4487419128418,657.9099731445312,36.31589126586914
2015-12-15,104.55000305175781,22.4737548828125,25.63561248779297,50.50363540649414,658.6400146484375,36.8463020324707
2015-12-16,106.79000091552734,22.935346603393555,25.832822799682617,51.35451126098633,675.77001953125,37.50503158569336
2015-12-17,106.22000122070312,22.71416473388672,25.285263061523438,50.96108627319336,670.6500244140625,37.20561599731445
2015-12-18,104.04000091552734,22.435287475585938,24.60080909729004,49.524662017822266,664.1400146484375,36.35866928100586
2015-12-21,104.7699966430664,22.74301528930664,24.90243148803711,50.16511535644531,664.510009765625,36.59819793701172
2015-12-22,105.51000213623047,22.88726234436035,24.87923240661621,50.64086151123047,663.1500244140625,37.034507751464844
2015-12-23,104.62999725341797,23.521949768066406,25.199411392211914,51.07087326049805,663.7000122070312,37.359588623046875
2015-12-24,105.0199966430664,23.56041717529297,25.064844131469727,50.93364334106445,662.7899780273438,37.248382568359375
2015-12-28,105.93000030517578,23.521949768066406,24.78410530090332,51.1898307800293,675.2000122070312,37.20561599731445
2015-12-29,107.26000213623047,23.916229248046875,25.229576110839844,51.7387809753418,693.969970703125,37.39381790161133
2015-12-30,106.22000122070312,23.53156852722168,24.900110244750977,51.51919174194336,689.0700073242188,37.2740478515625
2015-12-31,104.66000366210938,23.223838806152344,24.422157287597656,50.75981521606445,675.8900146484375,36.752193450927734
2016-01-04,102.22000122070312,22.58915138244629,24.443037033081055,50.137657165527344,636.989990234375,36.27312469482422
2016-01-05,102.7300033569336,22.579532623291016,23.83051300048828,50.36639404296875,633.7899780273438,36.40143966674805
2016-01-06,102.97000122070312,22.252574920654297,23.364160537719727,49.45146942138672,632.6500244140625,36.20466613769531
2016-01-07,97.91999816894531,21.848678588867188,22.378082275390625,47.73141860961914,607.9400024414062,35.60582733154297
2016-01-08,97.33000183105469,21.252458572387695,22.496408462524414,47.877811431884766,607.0499877929688,35.511722564697266
2016-01-11,97.51000213623047,21.810213088989258,22.860675811767578,47.85036087036133,617.739990234375,35.57160949707031
2016-01-12,99.37000274658203,22.050626754760742,23.19246482849121,48.28952407836914,617.8900146484375,36.033565521240234
2016-01-13,95.44000244140625,21.319772720336914,22.59617805480957,47.246517181396484,581.8099975585938,35.80259323120117
2016-01-14,98.37000274658203,21.165908813476562,23.090370178222656,48.59144973754883,593.0,35.8282585144043
2016-01-15,94.97000122070312,20.156177520751953,22.535858154296875,46.651824951171875,570.1799926757812,35.503173828125
2016-01-19,95.26000213623047,19.636886596679688,22.426809310913086,46.258399963378906,574.47998046875,35.86248016357422
2016-01-20,94.3499984741211,18.588687896728516,22.45697021484375,46.46882629394531,571.77001953125,35.40050506591797
2016-01-21,94.16000366210938,17.867450714111328,22.343280792236328,46.185203552246094,575.02001953125,35.4090576171875
2016-01-22,97.94000244140625,18.329044342041016,23.53120994567871,47.841209411621094,596.3800048828125,35.98225402832031
2016-01-25,97.01000213623047,17.184680938720703,23.07181739807129,47.38374710083008,596.530029296875,36.06779098510742
2016-01-26,97.33999633789062,17.94438362121582,23.199426651000977,47.73141860961914,601.25,35.999359130859375
2016-01-27,94.44999694824219,17.713586807250977,21.675073623657227,46.862247467041016,583.3499755859375,36.007911682128906
2016-01-28,109.11000061035156,17.078899383544922,21.83051872253418,47.63077163696289,635.3499755859375,36.41855239868164
2016-01-29,112.20999908447266,17.20391273498535,22.584577560424805,50.402992248535156,587.0,36.71797180175781
2016-02-01,115.08999633789062,17.15583038330078,22.373441696166992,50.05531311035156,574.8099975585938,36.78641128540039
2016-02-02,114.61000061035156,16.290346145629883,21.921010971069336,48.49081039428711,552.0999755859375,36.30733108520508
2016-02-03,112.69000244140625,16.011465072631836,22.354887008666992,47.722267150878906,531.0700073242188,36.546875
2016-02-04,110.48999786376953,16.30957794189453,22.534503936767578,47.575889587402344,536.260009765625,36.38432693481445
2016-02-05,104.06999969482422,16.24226188659668,21.932649612426758,45.89243698120117,502.1300048828125,36.30733108520508
2016-02-08,99.75,14.944035530090332,22.163597106933594,45.20622634887695,488.1000061035156,36.48698425292969
2016-02-09,99.54000091552734,14.79017162322998,22.158931732177734,45.08729553222656,482.07000732421875,37.04307174682617
2016-02-10,101.0,15.588340759277344,21.990966796875,45.480716705322266,490.4800109863281,36.40143966674805
2016-02-11,101.91000366210938,14.915186882019043,21.857999801635742,45.46241760253906,503.82000732421875,36.28166961669922
2016-02-12,102.01000213623047,16.713470458984375,21.925649642944336,46.20351028442383,507.0799865722656,36.880516052246094
2016-02-16,101.61000061035156,16.501909255981445,22.54383659362793,47.078922271728516,521.0999755859375,37.09439468383789
2016-02-17,105.19999694824219,17.24237823486328,22.889087677001953,48.304500579833984,534.0999755859375,37.20561599731445
2016-02-18,103.47000122070312,16.434593200683594,22.45518684387207,48.09255599975586,525.0,37.308265686035156
2016-02-19,104.56999969482422,16.25187873840332,22.40386962890625,47.75160217285156,534.9000244140625,37.44514465332031
2016-02-22,107.16000366210938,16.723087310791016,22.599817276000977,48.51644515991211,559.5,37.59058380126953
2016-02-23,105.45999908447266,16.040315628051758,22.08894157409668,47.1618537902832,552.9400024414062,37.37670135498047
2016-02-24,106.87999725341797,15.809521675109863,22.417861938476562,47.327720642089844,554.0399780273438,37.564910888671875
2016-02-25,108.06999969482422,16.12686538696289,22.571828842163086,48.00962829589844,555.1500244140625,37.77878952026367
2016-02-26,107.91999816894531,16.655771255493164,22.60681915283203,47.272422790527344,555.22998046875,36.906185150146484
2016-02-29,106.91999816894531,16.530757904052734,22.555503845214844,46.88541030883789,552.52001953125,36.89762878417969
2016-03-01,109.81999969482422,17.223146438598633,23.45128059387207,48.451942443847656,579.0399780273438,37.37670135498047
2016-03-02,109.94999694824219,18.0020809173584,23.502601623535156,48.79289245605469,580.2100219726562,37.44514465332031
2016-03-03,109.58000183105469,18.76178550720215,23.677560806274414,48.23999786376953,577.489990234375,37.607688903808594
2016-03-04,108.38999938964844,18.89641571044922,24.02980613708496,47.94511795043945,575.1400146484375,37.73601531982422
2016-03-07,105.7300033569336,18.723318099975586,23.76387596130371,47.02363204956055,562.7999877929688,37.65046691894531
2016-03-08,105.93000030517578,18.271343231201172,23.567920684814453,47.59495544433594,560.260009765625,37.91566848754883
2016-03-09,107.51000213623047,18.25210952758789,23.58891487121582,48.69153594970703,559.469970703125,38.33486557006836
2016-03-10,107.31999969482422,18.530988693237305,23.60057830810547,47.96355438232422,558.9299926757812,38.69416809082031
2016-03-11,109.41000366210938,19.8292179107666,23.854848861694336,48.903465270996094,569.6099853515625,38.970069885253906
2016-03-14,109.88999938964844,19.80036735534668,23.91550064086914,48.9956169128418,573.3699951171875,39.047664642333984
2016-03-15,110.66999816894531,19.377241134643555,24.39605140686035,49.38264083862305,577.02001953125,39.00455856323242
2016-03-16,112.18000030517578,18.569454193115234,24.720304489135742,50.082977294921875,574.27001953125,38.840736389160156
2016-03-17,111.0199966430664,18.386741638183594,24.680644989013672,50.36863327026367,559.4400024414062,39.46150588989258
2016-03-18,111.44999694824219,18.530988693237305,24.708641052246094,49.29049301147461,552.0800170898438,39.31494140625
2016-03-21,111.8499984741211,18.338659286499023,24.706308364868164,49.631446838378906,553.97998046875,39.37528991699219
2016-03-22,112.25,17.99246597290039,24.895261764526367,49.82495880126953,560.47998046875,39.22871780395508
2016-03-23,112.54000091552734,17.309694290161133,24.757627487182617,49.732810974121094,569.6300048828125,39.19423294067383
2016-03-24,113.05000305175781,16.867338180541992,24.65032196044922,49.95397186279297,582.9500122070312,39.297698974609375
2016-03-28,113.69000244140625,16.93465232849121,24.538349151611328,49.33656311035156,579.8699951171875,39.48737716674805
2016-03-29,116.13999938964844,16.780786514282227,25.11920928955078,50.414710998535156,593.8599853515625,40.07364273071289
2016-03-30,114.69999694824219,16.463441848754883,25.55776596069336,50.728023529052734,598.6900024414062,40.15986251831055
2016-03-31,114.0999984741211,16.290346145629883,25.4247989654541,50.893882751464844,593.6400146484375,39.99604415893555
2016-04-01,116.05999755859375,16.415359497070312,25.65807342529297,51.20720291137695,598.5,40.37540817260742
2016-04-04,112.55000305175781,16.09801483154297,25.921674728393555,51.07819366455078,593.1900024414062,40.42713928222656
